REPLACE0,REPLACE1,REPLACE2,REPLACE3,Type,REPLACE4,REPLACE5,REPLACE6,REPLACE7,REPLACE8,REPLACE9,REPLACE10,REPLACE11,REPLACE12,REPLACE13,REPLACE14,REPLACE15,REPLACE16,REPLACE17,REPLACE18
LegandExp_39,DSDP,Site_357,Hole_357,B,Reinhardtites_anthophorus_Base_Depth,Reinhardtites anthophorus Base Depth,Records566_Reinhardtites_anthophorus,None,"39_357,49-3,66","39_357,49-CC",None,774.33,772.16,776.5,88.14,None,None,None,NeptuneSB
LegandExp_369,IODP2,Site_None,Hole_U1512A,B,Reinhardtites_anthophorus_Base_Depth,Reinhardtites anthophorus Base Depth,Records567_Reinhardtites_anthophorus,"16R-CC,19-24",None,None,CSF-A(m),158.255,153.68,162.83,88.14/86.66,None,None,None,IODP_Proceedings_
LegandExp_369,IODP2,Site_None,Hole_U1513A,B,Reinhardtites_anthophorus_Base_Depth,Reinhardtites anthophorus Base Depth,Records568_Reinhardtites_anthophorus,"23X-CC,26-31",None,None,CSF-A(m),149.685,150.42,148.95,88.14,None,None,None,IODP_Proceedings_
LegandExp_369,IODP2,Site_None,Hole_U1513D,B,Reinhardtites_anthophorus_Base_Depth,Reinhardtites anthophorus Base Depth,Records569_Reinhardtites_anthophorus,"7R-CC,0-5",None,None,CSF-A(m),149.755,154.85,144.66,88.14,None,None,None,IODP_Proceedings_
LegandExp_20,DSDP,Site_199,Hole_199,B,Calculites_obscurus_Base_Depth,Calculites obscurus Base Depth,Records570_Calculites_obscurus,None,"20_199,11-2,68","20_199,11-CC",None,402.09,401.68,402.5,84.08,None,None,None,NeptuneSB
LegandExp_39,DSDP,Site_354,Hole_354,B,Calculites_obscurus_Base_Depth,Calculites obscurus Base Depth,Records571_Calculites_obscurus,None,"39_354,17-3,91","39_354,17-CC",None,856.455,856.41,856.5,84.08,None,None,None,NeptuneSB
LegandExp_44,DSDP,Site_390,Hole_390A,B,Calculites_obscurus_Base_Depth,Calculites obscurus Base Depth,Records572_Calculites_obscurus,None,"44_390A,14-5,14","44_390A,14-5,72",None,139.43,139.14,139.72,84.08,None,None,None,NeptuneSB
LegandExp_369,IODP2,Site_None,Hole_U1512A,B,Calculites_obscurus_Base_Depth,Calculites obscurus Base Depth,Records573_Calculites_obscurus,"6R-CC,29-34",None,None,CSF-A(m),59.095,57.27,60.92,84.08/84.3,None,None,None,IODP_Proceedings_
LegandExp_369,IODP2,Site_None,Hole_U1513A,B,Calculites_obscurus_Base_Depth,Calculites obscurus Base Depth,Records574_Calculites_obscurus,"15F-CC,0-10",None,None,CSF-A(m),96.285,96.87,95.7,84.08,None,None,None,IODP_Proceedings_
LegandExp_171B,ODP,Site_1050,Hole_1050C,T,Tranolithus_phacelosus_Top_Depth,Tranolithus phacelosus Top Depth,Records575_Tranolithus_phacelosus,None,"18-5,77","18-5,77",None,478.17,478.17,478.17,72.32,2.1696,72.32,None,Neptune
LegandExp_171B,ODP,Site_1052,Hole_1052E,T,Tranolithus_phacelosus_Top_Depth,Tranolithus phacelosus Top Depth,Records577_Tranolithus_phacelosus,None,None,None,None,474.2,474,474.4,72.32,2.1696,72.32,None,Neptune
LegandExp_113,ODP,Site_689,Hole_689B,T,Tranolithus_phacelosus_Top_Depth,Tranolithus phacelosus Top Depth,Records578_Tranolithus_phacelosus,None,None,None,None,271.86,268.49,275.23,72.32,2.1696,72.32,None,Neptune
LegandExp_171B,DSDP,Site_1050,Hole_1050C,T,Tranolithus_phacelosus_Top_Depth,Tranolithus phacelosus Top Depth,Records579_Tranolithus_phacelosus,None,"171_1050C,18-5,77","171_1050C,18-5,77",None,478.17,478.17,478.17,72.32,None,None,None,NeptuneSB
LegandExp_171B,DSDP,Site_1052,Hole_1052E,T,Tranolithus_phacelosus_Top_Depth,Tranolithus phacelosus Top Depth,Records580_Tranolithus_phacelosus,None,None,None,None,474.2,474,474.4,72.32,None,None,None,NeptuneSB
LegandExp_76,DSDP,Site_534,Hole_534A,B,Lithraphidites_carniolensis_Base_Depth,Lithraphidites carniolensis Base Depth,Records581_Lithraphidites_carniolensis,None,None,None,mbsf,1341.87,None,None,None,None,None,None,Pangaea
LegandExp_44,DSDP,Site_391,Hole_391C,B,Lithraphidites_carniolensis_Base_Depth,Lithraphidites carniolensis Base Depth,Records582_Lithraphidites_carniolensis,None,None,None,mbsf,1298.13,None,None,None,None,None,None,Pangaea
LegandExp_11,DSDP,Site_105,Hole_None,B,Lithraphidites_carniolensis_Base_Depth,Lithraphidites carniolensis Base Depth,Records583_Lithraphidites_carniolensis,None,None,None,mbsf,567.9,None,None,None,None,None,None,Pangaea
LegandExp_50,DSDP,Site_416,Hole_416A,B,Lithraphidites_carniolensis_Base_Depth,Lithraphidites carniolensis Base Depth,Records584_Lithraphidites_carniolensis,None,None,None,mbsf,1577.32,None,None,None,None,None,None,Pangaea
LegandExp_27,DSDP,Site_261,Hole_None,B,Lithraphidites_carniolensis_Base_Depth,Lithraphidites carniolensis Base Depth,Records585_Lithraphidites_carniolensis,None,None,None,mbsf,523.23,None,None,None,None,None,None,Pangaea
LegandExp_76,DSDP,Site_534,Hole_534A,T,Nannoconus_colomii_Top_Depth,Nannoconus colomii Top Depth,Records586_Nannoconus_colomii,None,None,None,mbsf,974.25,None,None,None,None,None,None,Pangaea
LegandExp_44,DSDP,Site_391,Hole_391C,T,Nannoconus_colomii_Top_Depth,Nannoconus colomii Top Depth,Records587_Nannoconus_colomii,None,None,None,mbsf,1010.92,None,None,None,None,None,None,Pangaea
LegandExp_93,DSDP,Site_603,Hole_603B,T,Nannoconus_colomii_Top_Depth,Nannoconus colomii Top Depth,Records588_Nannoconus_colomii,None,None,None,mbsf,1291.78,None,None,None,None,None,None,Pangaea
LegandExp_11,DSDP,Site_105,Hole_None,T,Nannoconus_colomii_Top_Depth,Nannoconus colomii Top Depth,Records589_Nannoconus_colomii,None,None,None,mbsf,429.4,None,None,None,None,None,None,Pangaea
LegandExp_77,DSDP,Site_535,Hole_None,T,Nannoconus_colomii_Top_Depth,Nannoconus colomii Top Depth,Records590_Nannoconus_colomii,None,None,None,mbsf,412.42,None,None,None,None,None,None,Pangaea
LegandExp_50,DSDP,Site_416,Hole_416A,T,Nannoconus_colomii_Top_Depth,Nannoconus colomii Top Depth,Records591_Nannoconus_colomii,None,None,None,mbsf,873.16,None,None,None,None,None,None,Pangaea
LegandExp_43,DSDP,Site_387,Hole_None,T,Nannoconus_colomii_Top_Depth,Nannoconus colomii Top Depth,Records592_Nannoconus_colomii,None,None,None,mbsf,622.65,None,None,None,None,None,None,Pangaea
LegandExp_198,ODP,Site_1213,Hole_1213B,B,Diadorhombus_rectus_Base_Depth,Diadorhombus rectus Base Depth,Records593_Diadorhombus_rectus,None,"25-1,45","25-1,45",None,420.35,420.35,420.35,143.14,4.2942,143.14,None,Neptune
LegandExp_198,ODP,Site_1213,Hole_1213B,B,Diadorhombus_rectus_Base_Depth,Diadorhombus rectus Base Depth,Records594_Diadorhombus_rectus,None,"25R-1,45",None,mbsf,420.35,None,None,139,None,None,None,odp\Initial Reports\198_IR\IR198_09\table5.xlsx
LegandExp_76,DSDP,Site_534,Hole_534A,T,Diadorhombus_rectus_Top_Depth,Diadorhombus rectus Top Depth,Records595_Diadorhombus_rectus,None,None,None,mbsf,1138.62,None,None,None,None,None,None,Pangaea
LegandExp_76,DSDP,Site_534,Hole_534A,B,Diadorhombus_rectus_Base_Depth,Diadorhombus rectus Base Depth,Records596_Diadorhombus_rectus,None,None,None,mbsf,1233.36,None,None,None,None,None,None,Pangaea
LegandExp_44,DSDP,Site_391,Hole_391C,T,Diadorhombus_rectus_Top_Depth,Diadorhombus rectus Top Depth,Records597_Diadorhombus_rectus,None,None,None,mbsf,1142.69,None,None,None,None,None,None,Pangaea
LegandExp_44,DSDP,Site_391,Hole_391C,B,Diadorhombus_rectus_Base_Depth,Diadorhombus rectus Base Depth,Records598_Diadorhombus_rectus,None,None,None,mbsf,1201.31,None,None,None,None,None,None,Pangaea
LegandExp_93,DSDP,Site_603,Hole_603B,T,Diadorhombus_rectus_Top_Depth,Diadorhombus rectus Top Depth,Records599_Diadorhombus_rectus,None,None,None,mbsf,1446.95,None,None,None,None,None,None,Pangaea
LegandExp_93,DSDP,Site_603,Hole_603B,B,Diadorhombus_rectus_Base_Depth,Diadorhombus rectus Base Depth,Records600_Diadorhombus_rectus,None,None,None,mbsf,1549.02,None,None,None,None,None,None,Pangaea
LegandExp_11,DSDP,Site_105,Hole_None,T,Diadorhombus_rectus_Top_Depth,Diadorhombus rectus Top Depth,Records601_Diadorhombus_rectus,None,None,None,mbsf,447.67,None,None,None,None,None,None,Pangaea
LegandExp_11,DSDP,Site_105,Hole_None,B,Diadorhombus_rectus_Base_Depth,Diadorhombus rectus Base Depth,Records602_Diadorhombus_rectus,None,None,None,mbsf,489.11,None,None,None,None,None,None,Pangaea
LegandExp_77,DSDP,Site_535,Hole_None,T,Diadorhombus_rectus_Top_Depth,Diadorhombus rectus Top Depth,Records603_Diadorhombus_rectus,None,None,None,mbsf,570.29,None,None,None,None,None,None,Pangaea
LegandExp_77,DSDP,Site_535,Hole_None,B,Diadorhombus_rectus_Base_Depth,Diadorhombus rectus Base Depth,Records604_Diadorhombus_rectus,None,None,None,mbsf,657.39,None,None,None,None,None,None,Pangaea
LegandExp_50,DSDP,Site_416,Hole_416A,T,Diadorhombus_rectus_Top_Depth,Diadorhombus rectus Top Depth,Records605_Diadorhombus_rectus,None,None,None,mbsf,1181.55,None,None,None,None,None,None,Pangaea
LegandExp_50,DSDP,Site_416,Hole_416A,B,Diadorhombus_rectus_Base_Depth,Diadorhombus rectus Base Depth,Records606_Diadorhombus_rectus,None,None,None,mbsf,1483.07,None,None,None,None,None,None,Pangaea
LegandExp_43,DSDP,Site_387,Hole_None,T,Diadorhombus_rectus_Top_Depth,Diadorhombus rectus Top Depth,Records607_Diadorhombus_rectus,None,None,None,mbsf,682.71,None,None,None,None,None,None,Pangaea
LegandExp_43,DSDP,Site_387,Hole_None,B,Diadorhombus_rectus_Base_Depth,Diadorhombus rectus Base Depth,Records608_Diadorhombus_rectus,None,None,None,mbsf,761.38,None,None,None,None,None,None,Pangaea
LegandExp_27,DSDP,Site_261,Hole_None,T,Diadorhombus_rectus_Top_Depth,Diadorhombus rectus Top Depth,Records609_Diadorhombus_rectus,None,None,None,mbsf,488.07,None,None,None,None,None,None,Pangaea
LegandExp_27,DSDP,Site_261,Hole_None,B,Diadorhombus_rectus_Base_Depth,Diadorhombus rectus Base Depth,Records610_Diadorhombus_rectus,None,None,None,mbsf,504.84,None,None,None,None,None,None,Pangaea
LegandExp_32,DSDP,Site_305,Hole_305,B,Tubodiscus_verenae_Base_Depth,Tubodiscus verenae Base Depth,Records630_Tubodiscus_verenae,None,"32_305,67-CC","32_305,67-CC",None,None,None,None,140.3,None,None,None,NeptuneSB
LegandExp_76,DSDP,Site_534,Hole_534A,T,Tubodiscus_verenae_Top_Depth,Tubodiscus verenae Top Depth,Records631_Tubodiscus_verenae,None,None,None,mbsf,1127.51,None,None,None,None,None,None,Pangaea
LegandExp_44,DSDP,Site_391,Hole_391C,T,Tubodiscus_verenae_Top_Depth,Tubodiscus verenae Top Depth,Records632_Tubodiscus_verenae,None,None,None,mbsf,1139.24,None,None,None,None,None,None,Pangaea
LegandExp_44,DSDP,Site_391,Hole_391C,B,Tubodiscus_verenae_Base_Depth,Tubodiscus verenae Base Depth,Records633_Tubodiscus_verenae,None,None,None,mbsf,1198.2,None,None,None,None,None,None,Pangaea
LegandExp_93,DSDP,Site_603,Hole_603B,T,Tubodiscus_verenae_Top_Depth,Tubodiscus verenae Top Depth,Records634_Tubodiscus_verenae,None,None,None,mbsf,1438.31,None,None,None,None,None,None,Pangaea
LegandExp_93,DSDP,Site_603,Hole_603B,B,Tubodiscus_verenae_Base_Depth,Tubodiscus verenae Base Depth,Records635_Tubodiscus_verenae,None,None,None,mbsf,1548.54,None,None,None,None,None,None,Pangaea
LegandExp_11,DSDP,Site_105,Hole_None,T,Tubodiscus_verenae_Top_Depth,Tubodiscus verenae Top Depth,Records636_Tubodiscus_verenae,None,None,None,mbsf,444.58,None,None,None,None,None,None,Pangaea
LegandExp_11,DSDP,Site_105,Hole_None,B,Tubodiscus_verenae_Base_Depth,Tubodiscus verenae Base Depth,Records637_Tubodiscus_verenae,None,None,None,mbsf,487.07,None,None,None,None,None,None,Pangaea
LegandExp_77,DSDP,Site_535,Hole_None,T,Tubodiscus_verenae_Top_Depth,Tubodiscus verenae Top Depth,Records638_Tubodiscus_verenae,None,None,None,mbsf,533.98,None,None,None,None,None,None,Pangaea
LegandExp_77,DSDP,Site_535,Hole_None,B,Tubodiscus_verenae_Base_Depth,Tubodiscus verenae Base Depth,Records639_Tubodiscus_verenae,None,None,None,mbsf,652.98,None,None,None,None,None,None,Pangaea
LegandExp_50,DSDP,Site_416,Hole_416A,T,Tubodiscus_verenae_Top_Depth,Tubodiscus verenae Top Depth,Records640_Tubodiscus_verenae,None,None,None,mbsf,1149.5,None,None,None,None,None,None,Pangaea
LegandExp_50,DSDP,Site_416,Hole_416A,B,Tubodiscus_verenae_Base_Depth,Tubodiscus verenae Base Depth,Records641_Tubodiscus_verenae,None,None,None,mbsf,1468.03,None,None,None,None,None,None,Pangaea
LegandExp_43,DSDP,Site_387,Hole_None,T,Tubodiscus_verenae_Top_Depth,Tubodiscus verenae Top Depth,Records642_Tubodiscus_verenae,None,None,None,mbsf,672.91,None,None,None,None,None,None,Pangaea
LegandExp_43,DSDP,Site_387,Hole_None,B,Tubodiscus_verenae_Base_Depth,Tubodiscus verenae Base Depth,Records643_Tubodiscus_verenae,None,None,None,mbsf,760.07,None,None,None,None,None,None,Pangaea
LegandExp_27,DSDP,Site_261,Hole_None,T,Tubodiscus_verenae_Top_Depth,Tubodiscus verenae Top Depth,Records644_Tubodiscus_verenae,None,None,None,mbsf,483.78,None,None,None,None,None,None,Pangaea
LegandExp_27,DSDP,Site_261,Hole_None,B,Tubodiscus_verenae_Base_Depth,Tubodiscus verenae Base Depth,Records645_Tubodiscus_verenae,None,None,None,mbsf,504.29,None,None,None,None,None,None,Pangaea
LegandExp_76,DSDP,Site_534,Hole_534A,B,Tubodiscus_verenae_Base_Depth,Tubodiscus verenae Base Depth,Records646_Tubodiscus_verenae,None,None,None,mbsf,1231.98,None,None,None,None,None,None,Pangaea
LegandExp_198,ODP,Site_1213,Hole_1213B,T,Cruciellipsis_cuvillieri_Top_Depth,Cruciellipsis cuvillieri Top Depth,Records647_Cruciellipsis_cuvillieri,None,"9-1,47","9-1,47",None,266.87,266.87,266.87,132.87,3.9861,132.87,None,Neptune
LegandExp_198,ODP,Site_1214,Hole_1214A,T,Cruciellipsis_cuvillieri_Top_Depth,Cruciellipsis cuvillieri Top Depth,Records648_Cruciellipsis_cuvillieri,None,"24-1,72","24-1,72",None,217.32,217.32,217.32,132.87,3.9861,132.87,None,Neptune
LegandExp_198,ODP,Site_1213,Hole_1213B,T,Cruciellipsis_cuvillieri_Top_Depth,Cruciellipsis cuvillieri Top Depth,Records649_Cruciellipsis_cuvillieri,None,"9R-1,47",None,mbsf,266.87,None,None,128.3,None,None,None,odp\Initial Reports\198_IR\IR198_09\table5.xlsx
LegandExp_198,ODP,Site_1214,Hole_None,T,Cruciellipsis_cuvillieri_Top_Depth,Cruciellipsis cuvillieri Top Depth,Records650_Cruciellipsis_cuvillieri,None,"24R-1,72-75",None,mbsf,217.32,None,None,128.3,None,None,None,odp\Initial Reports\198_IR\IR198_10\table4.xlsx
LegandExp_41,DSDP,Site_367,Hole_367,T,Cruciellipsis_cuvillieri_Top_Depth,Cruciellipsis cuvillieri Top Depth,Records651_Cruciellipsis_cuvillieri,None,"41_367,26-CC","41_367,27-1,136",None,940.36,None,940.36,132.87,None,None,None,NeptuneSB
LegandExp_41,DSDP,Site_370,Hole_370,T,Cruciellipsis_cuvillieri_Top_Depth,Cruciellipsis cuvillieri Top Depth,Records652_Cruciellipsis_cuvillieri,None,"41_370,34-CC","41_370,35-3,70",None,885.7,None,885.7,132.87,None,None,None,NeptuneSB
LegandExp_76,DSDP,Site_534,Hole_534A,T,Cruciellipsis_cuvillieri_Top_Depth,Cruciellipsis cuvillieri Top Depth,Records653_Cruciellipsis_cuvillieri,None,None,None,mbsf,1063.42,None,None,None,None,None,None,Pangaea
LegandExp_76,DSDP,Site_534,Hole_534A,B,Cruciellipsis_cuvillieri_Base_Depth,Cruciellipsis cuvillieri Base Depth,Records654_Cruciellipsis_cuvillieri,None,None,None,mbsf,1351.04,None,None,None,None,None,None,Pangaea
LegandExp_44,DSDP,Site_391,Hole_391C,T,Cruciellipsis_cuvillieri_Top_Depth,Cruciellipsis cuvillieri Top Depth,Records655_Cruciellipsis_cuvillieri,None,None,None,mbsf,1060.21,None,None,None,None,None,None,Pangaea
LegandExp_44,DSDP,Site_391,Hole_391C,B,Cruciellipsis_cuvillieri_Base_Depth,Cruciellipsis cuvillieri Base Depth,Records656_Cruciellipsis_cuvillieri,None,None,None,mbsf,1338.76,None,None,None,None,None,None,Pangaea
LegandExp_93,DSDP,Site_603,Hole_603B,T,Cruciellipsis_cuvillieri_Top_Depth,Cruciellipsis cuvillieri Top Depth,Records657_Cruciellipsis_cuvillieri,None,None,None,mbsf,1370.34,None,None,None,None,None,None,Pangaea
LegandExp_11,DSDP,Site_105,Hole_None,T,Cruciellipsis_cuvillieri_Top_Depth,Cruciellipsis cuvillieri Top Depth,Records658_Cruciellipsis_cuvillieri,None,None,None,mbsf,434.06,None,None,None,None,None,None,Pangaea
LegandExp_11,DSDP,Site_105,Hole_None,B,Cruciellipsis_cuvillieri_Base_Depth,Cruciellipsis cuvillieri Base Depth,Records659_Cruciellipsis_cuvillieri,None,None,None,mbsf,588.3,None,None,None,None,None,None,Pangaea
LegandExp_77,DSDP,Site_535,Hole_None,T,Cruciellipsis_cuvillieri_Top_Depth,Cruciellipsis cuvillieri Top Depth,Records660_Cruciellipsis_cuvillieri,None,None,None,mbsf,448.81,None,None,None,None,None,None,Pangaea
LegandExp_50,DSDP,Site_416,Hole_416A,T,Cruciellipsis_cuvillieri_Top_Depth,Cruciellipsis cuvillieri Top Depth,Records661_Cruciellipsis_cuvillieri,None,None,None,mbsf,946.57,None,None,None,None,None,None,Pangaea
LegandExp_50,DSDP,Site_416,Hole_416A,B,Cruciellipsis_cuvillieri_Base_Depth,Cruciellipsis cuvillieri Base Depth,Records662_Cruciellipsis_cuvillieri,None,None,None,mbsf,1588.74,None,None,None,None,None,None,Pangaea
LegandExp_43,DSDP,Site_387,Hole_None,T,Cruciellipsis_cuvillieri_Top_Depth,Cruciellipsis cuvillieri Top Depth,Records663_Cruciellipsis_cuvillieri,None,None,None,mbsf,633.14,None,None,None,None,None,None,Pangaea
LegandExp_27,DSDP,Site_261,Hole_None,T,Cruciellipsis_cuvillieri_Top_Depth,Cruciellipsis cuvillieri Top Depth,Records664_Cruciellipsis_cuvillieri,None,None,None,mbsf,449.18,None,None,None,None,None,None,Pangaea
LegandExp_27,DSDP,Site_261,Hole_None,B,Cruciellipsis_cuvillieri_Base_Depth,Cruciellipsis cuvillieri Base Depth,Records665_Cruciellipsis_cuvillieri,None,None,None,mbsf,524.2,None,None,None,None,None,None,Pangaea
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
